Date,Open,High,Low,Close,Adj Close,Var.Day(%),Class,Volume
2000-03-22,18346,18860,18314,18314,18314,-0.16,Baixa,0
2000-03-23,18314,18644,18183,18331,18331,0.09,Alta,0
2000-03-24,18332,18692,18332,18675,18675,1.88,Alta,0
2000-03-27,18675,19047,18533,18951,18951,1.48,Alta,0
2000-03-28,18952,18960,18335,18338,18338,-3.23,Baixa,0
2000-03-29,18339,18575,17973,18053,18053,-1.55,Baixa,0
2000-03-30,18053,18053,17455,17647,17647,-2.25,Baixa,0
2000-03-31,17660,17950,17560,17820,17820,0.98,Alta,0
2000-04-03,17826,17826,17173,17245,17245,-3.23,Baixa,0
2000-04-04,17253,17450,16095,16758,16758,-2.82,Baixa,0
2000-04-05,16762,17043,16230,16714,16714,-0.26,Baixa,0
2000-04-06,16719,17152,16719,17146,17146,2.58,Alta,0
2000-04-07,17150,17514,17150,17514,17514,2.15,Alta,0
2000-04-10,17519,17572,16782,16783,16783,-4.17,Baixa,0
2000-04-11,16787,16867,16309,16539,16539,-1.45,Baixa,0
2000-04-12,16542,16785,16311,16323,16323,-1.31,Baixa,0
2000-04-13,16325,16605,15501,15501,15501,-5.04,Baixa,0
2000-04-14,15501,15501,14596,14794,14794,-4.56,Baixa,0
2000-04-17,14761,14821,14029,14816,14816,0.15,Alta,0
2000-04-18,14817,15469,14767,15408,15408,4.00,Alta,0
